湖の ほとりを 泳ぎまわり 捕まえた さかなポケモンを 岸辺で 静かに 喰っている。,ゴルダック
すらりとした 長い 手足と 発達した 大きな 水かきで 湖を 優雅に 泳ぐ。,ゴルダック
木の上で 生活している。 群れの 1匹が 怒り出すと 全員が 意味もなく 暴れだす。,マンキー
木の上で 生活している。 群れの 1匹が 怒り出すと 全員が 意味もなく 暴れ出す。,マンキー
前触れもなく 突然 怒る。暴れまくって 誰も いなくなると 孤独に 耐えられなくて また怒る。,マンキー
怒り散らして 疲れて 眠るが 夢の 中で 腹を立て 怒りで 目覚め 目覚めたことに また怒る。,マンキー
体が 震え 鼻息が 荒くなれば 怒りだす 前触れ なのだが あっという間に 激しく 怒るので 逃げ出す 暇は ない。,マンキー
激しく 怒る ことで 血行が 良くなり 筋肉の 力を 強くするのだ。ただし 頭の 回転は 遅くなるぞ。,オコリザル
視線が 合っただけで 怒り 逃げ出したら また 怒り 叩きのめしても まだ 怒る。,オコリザル
いつも 猛烈に 怒っており 逃げても 逃げても どこまでも 追いかけてくる。,オコリザル
あまりに 怒りすぎて そのまま 死んでしまうことが あるほどだが その死に顔は とても 安らか。,オコリザル
まわりに だれも いないときだけは 怒るのを やめている。しかし それを 見るのは 難しい。,オコリザル
大昔から 人間と ともに 生活 してきた。 石器時代の 遺跡から 骨が 出土された。,ガーディ
人なつっこい 性格だが 縄張りに 入ってきた 敵に 対しては 激しく 吠える。,ガーディ
慣れれば 人懐っこいのだが 野生では イワンコと 縄張りを 巡って 激しく 争っている。,ガーディ
人懐こく 誠実な 性格。敵には ほえて かみつき 追い払おうとする。,ガーディ
嗅覚に 優れ 一度 嗅いだ 臭いは なにが あっても 絶対に 忘れない。相手の 気持ちを 臭いで 察知する。,ガーディ
多くの 言い伝えが 残っており 伝説の ポケモンと 呼ばれるが 意外と 見つかる 数は 多い。,ウインディ
東洋の 古い 言い伝え にも 登場する。威厳に あふれ たくましくも 美しい ポケモン。,ウインディ
10000キロの 距離を 一昼夜で 走ると いわれている 快速の ポケモン。体内で 燃えさかる 炎が パワーとなる。,ウインディ
一昼夜で 10000キロの 距離を 駆けぬける 姿は 多くの 人を 魅了してきた。,ウインディ
堂々とした 鳴き声は 威厳に あふれ 聞いたものは 思わず ひれ伏してしまう。,ウインディ
渦巻き 模様の 内臓が 透けてしまうほど 薄い 皮膚だが 鋭い キバを はね返す 弾力を 持っているのだ。,ニョロモ
渦巻の 向きは 生まれた 地方によって 違うらしい。歩くより 泳ぐほうが 上手。,ニョロモ
まだまだ 歩くのが 下手。 トレーナーに なったら 毎日 歩く 訓練を してあげよう。,ニョロモ
歩くよりも 泳ぐほうが 得意。 お腹の 渦巻き模様は 透けて 見える 内臓の 一部だ。,ニョロモ
渦巻きは 透けて見える 内臓。 その色が 白みがかっているときは なにかの 病気に かかっている。,ニョロモ
陸上を 練り歩いて 餌の むしポケモンを 探す。 食べるのは 安全な 水の中。,ニョロゾ
お腹の 渦は ずっと 見ていると 眠くなる。 子守唄がわりに 子どもを 寝つかせるのにも 使う。,ニョロゾ
陸でも 暮らせるように なったのに 獲物の さかなポケモンが 多い 水の 中で 過ごしている。,ニョロゾ
いつも 体の 表面が 液体で ぬるぬる ぬれているため 敵に 捕まっても ぬるりと すり抜け 逃げる ことが できるぞ。,ニョロゾ
襲われそうに なると お腹の 渦巻きを 使って 相手を 眠らせ その隙に 逃げるらしい。,ニョロゾ
みずポケモンの 中でも かなり 泳ぎは 達者な 部類 なのに 普段は 陸で 過ごしている。,ニョロボン
体脂肪率は だいたい0%。 全身が 筋肉で 重いので 泳ぐ 力が 発達した。,ニョロボン
強じんな 筋肉を 持つ。太平洋を 休むことなく 泳ぎ続けることが できるのだ。,ニョロボン
強靭な 筋肉を 持つ。太平洋を 休むことなく 泳ぎ続けることが できるのだ。,ニョロボン
全身が 筋肉の 塊。 寒い 海でも たくましい 腕で 流氷を 砕き 突き進む。,ニョロボン
1日に 18時間 眠る。 危険が 迫ると 寝たままでも テレポートして 逃げる。,ケーシィ
超能力を 使った後は 脳みそが 疲れてしまうので 1日に 18時間も 眠るのだ。,ケーシィ
毎日 18時間 眠る。 目覚めている ときも 座ったまま テレポートで 移動する。,ケーシィ
眠っている 間も テレパシーの レーダーを 張り巡らしている。 ピンチになると テレポートする。,ケーシィ
1日 18時間 眠っている ポケモン。 眠ったままでも 敵の 気配を 察知すると テレポートして 逃げる ことが できるぞ。,ケーシィ
銀のスプーンを みつめて 精神を 統一 していると 発散する アルファ波 が増える。,ユンゲラー
超能力を 発揮すると 強い アルファ波を 出して 精密機械を 壊してしまう。,ユンゲラー
エスパー少年が 自分の 中の サイコパワーを 抑えきれなくなり 変身して しまったとの 説も。,ユンゲラー
強い 精神力を 持つが 銀の スプーンを 持っていないと サイコパワーが 半減してしまう。,ユンゲラー
銀の スプーンを じっと 見つめ サイコパワーを 増幅し 放つ。 金の スプーンでは ダメらしい。,ユンゲラー
脳が どんどん 大きくなったので 首では 支えきれないほど 頭が 重くなった。 超能力で 頭を 支えているのだ。,フーディン
脳細胞は いつも 分裂して 死ぬまで 増え続けるので あらゆることを 覚えておける。,フーディン
無限に 増える 脳細胞が 知能指数 5000の スーパー頭脳を つくりだした。 世界の 出来事を すべて 記憶している。,フーディン
秘められた サイコパワーを 解放。 見るだけで 相手の 生まれてから 死ぬまでを 知ることが できる。,フーディン
心から 信頼した 相手には スプーンを 譲る。 このスプーンで 食べると なんでも 美味しいらしい。,フーディン
ゴローンを 何度も 上げ下ろしして 全身の 筋肉を 鍛える。あらゆる 格闘技を 使う。,ワンリキー
どんなに 運動を しても 痛くならない 特別な 筋肉を 持つ ポケモン。 大人 100人を 投げ飛ばす パワー。,ワンリキー
どんなに 鍛えても 筋肉痛に ならない ボディを 持つ ポケモン。 人里 離れた 山で 暮らす。,ワンリキー
小柄な 体だけど 力持ち。イシツブテなら 何匹も まとめて 軽々と 持ち上げ 投げ飛ばす。,ワンリキー
きたえるのが 大好き。 日に日に 膨れていく 筋肉を ながめて ますます トレーニングに 励むぞ。,ワンリキー
真の 強敵に 出会うと 腰の パワーセーブ ベルトを 外して 全力を 発揮する。,ゴーリキー
鍛えあげた 筋肉は 鋼の 硬さ。 相撲取りの 体も 指 1本で 楽々 持ちあげてしまう 怪力の ポケモンだ。,ゴーリキー
彫刻の モチーフとして 人気。 鍛えぬかれた 筋肉が 多くの 芸術家を 虜に している。,ゴーリキー
片手で ダンプカーを 持ち上げる パワーを 活かして 人の かわりに 力仕事を 手伝う ポケモン。,ゴーリキー
すごく 強靭な 肉体なので パワーセーブ ベルトを つけて 強さを 制御している。,ゴーリキー
あらゆる 格闘技を マスターした ポケモン。 4本の 腕で つかまれたら もう 終り。 地平線の 向こうまで 投げ飛ばされてしまう。,カイリキー
メガトン級の パンチを 放ち 立ちふさがる 敵を 地平線の 彼方まで ぶっ飛ばすのだ。,カイリキー
4本の腕で 相手の 手足を 押さえこみ 自由を 奪うと 地平線の 向こうまで 投げ飛ばす。,カイリキー
4本の 腕は 考えるより 早く 反射的に 動き 何発もの パンチを 繰りだせる。,カイリキー
ダンプさえ 軽々 持ち上げる。 ただし 指先は 不器用で 細かい 仕事は まるで 無理。,カイリキー
温度が 高く 湿度の ある ところを 好む。ツルを 使って 小さなムシを 捕らえて 食べる。,マダツボミ
細く しなやかな 体は どんな 強い 攻撃でも しなって 避ける ことが できる。口から 鉄も 溶かしてしまう 液を 出す。,マダツボミ
人の 顔のような つぼみから 伝説の マンドラゴラの 一種ではないかと ささやかれている。,マダツボミ
